codice;codice_via;nomevia;codviada;nome_via_origine;codice_via_destinazione;nome_via_destinazione;ordinanza;stato;lunghezza;larghezza;codice_utilizzo;duso;tipologia_percorso;codarco1;nomevia1;codarco2;nomevia2;codarco3;nomevia3;codarco4;nomevia4;codarco5;nomevia5;geo_point_2d;geo_shape;tipologia;nomequart
475;28490;ROTONDA GIUSEPPE GOZZETTI;0;;0;;4000/343434;A;293.0;0.0;3002;Ciclabile;sede propria;9751;ROTONDA GIUSEPPE GOZZETTI;;;;;;;;;44.4884132566, 11.3957448428;"{""coordinates"": [[[11.397085423311973, 44.4881135851481], [11.397036780765452, 44.48813991753344], [11.396998758875217, 44.488169760213204], [11.396973959767774, 44.48820307545175], [11.396965806147962, 44.48822759781231], [11.396953593155079, 44.48827398853452], [11.396968058824179, 44.48831464954632], [11.396981856049027, 44.488332155919736], [11.396617348762671, 44.488445348904214], [11.396438644327567, 44.48824411987111], [11.396311025132231, 44.48812478755008], [11.396194603378364, 44.488112626973496], [11.396046903587978, 44.48816949229619], [11.39584589026543, 44.4882567985096], [11.395484535714532, 44.48842567684632], [11.395122574013785, 44.4885799410476], [11.394868229246471, 44.48869772757274], [11.394746974997068, 44.48873451980503], [11.394668799806434, 44.488729241592615], [11.394565219918112, 44.48865542270773], [11.394437685358104, 44.488633254763535], [11.394286263717337, 44.488622499001735], [11.394211247018623, 44.48862746919197]]], ""type"": ""MultiLineString""}";2901;San Donato - San Vitale
470;0;;0;;0;;4000/343434;A;265.0;0.0;6708;Percorso naturalistico;sterrato;;;;;;;;;;;44.4989652612, 11.388051172;"{""coordinates"": [[[11.389485583117, 44.498695397709085], [11.389106086461805, 44.498824824350244], [11.388397116983523, 44.49904113259282], [11.388048839530985, 44.49914053797505], [11.387968509851657, 44.49915623225376], [11.387896188292414, 44.49915456028539], [11.387832414280437, 44.49913337281723], [11.38778117532381, 44.4990905330163], [11.387741239966731, 44.499039119049314], [11.387688233429524, 44.49895246657423], [11.387636237180862, 44.49889084978334], [11.387588329567555, 44.49885838407142], [11.387517814874904, 44.498843066607186], [11.38742067496956, 44.49885669862145], [11.387330045356594, 44.498881057795394], [11.387250858020444, 44.498905191996414], [11.387067192636309, 44.49896524606873], [11.386951602764327, 44.49900959444523], [11.386874507213793, 44.499050107347884], [11.386805638343427, 44.49911714123445], [11.386753230003574, 44.49916640518976], [11.386693628694255, 44.49921478436246]]], ""type"": ""MultiLineString""}";6720;San Donato - San Vitale
1533;0;;0;;0;;4000/343434;A;67.0;0.0;3002;Ciclabile;sede propria;;;;;;;;;;;44.4647296287, 11.3757183294;"{""coordinates"": [[[11.37555479326725, 44.46451496578261], [11.375678688909755, 44.464517113637704], [11.37569087569023, 44.464618301205626], [11.375761816165708, 44.46493408452609], [11.375810972839078, 44.464952960116875], [11.375886210378063, 44.464947262851304]]], ""type"": ""MultiLineString""}";2901;Savena
1535;20950;VIA DUE MADONNE;28490;ROTONDA GIUSEPPE GOZZETTI;0;;4000/343434;A;284.0;0.0;3002;Ciclabile;sede propria;9745;VIA DUE MADONNE;9746;VIA DUE MADONNE;;;;;;;44.4863645513, 11.3960618933;"{""coordinates"": [[[11.396317388545832, 44.48696097906595], [11.396114920231518, 44.486657121806644], [11.396049515195811, 44.48649074043435], [11.395972922532717, 44.48605072550805], [11.395925061095024, 44.48572359576079]]], ""type"": ""MultiLineString""}";2901;Savena
1386;56100;VIA SANTO STEFANO;10900;VIA DE' BUTTIERI;23300;VIA FONDAZZA;4000/343434;A;65.0;0.0;3002;Ciclabile;corsia preferenziale bus/bici;8765;VIA SANTO STEFANO;;;;;;;;;44.4871886315, 11.3531038066;"{""coordinates"": [[[11.352818043009577, 44.48748445713499], [11.353179231451948, 44.487113459453646]], [[11.353179231451948, 44.487113459453646], [11.353280665959998, 44.48700308998455]], [[11.353257019839875, 44.487091475098694], [11.353280665959998, 44.48700308998455]], [[11.353280665959998, 44.48700308998455], [11.353176645073097, 44.487053617630714]], [[11.353165749736108, 44.48715740795452], [11.353179231451948, 44.487113459453646]], [[11.353179231451948, 44.487113459453646], [11.353126289170584, 44.48713771106781]]], ""type"": ""MultiLineString""}";6715;Santo Stefano
1387;56100;VIA SANTO STEFANO;49600;VIA REMORSELLA;10900;VIA DE' BUTTIERI;4000/343434;A;75.0;0.0;3002;Ciclabile;corsia preferenziale bus/bici;1524;VIA SANTO STEFANO;;;;;;;;;44.4877078941, 11.3525907141;"{""coordinates"": [[[11.352261143793454, 44.4880336094335], [11.352818043009577, 44.48748445713499]], [[11.352788687521048, 44.48757204653214], [11.352818043009577, 44.48748445713499]], [[11.352818043009577, 44.48748445713499], [11.35271085514365, 44.487531517300816]]], ""type"": ""MultiLineString""}";6715;Santo Stefano
1388;56100;VIA SANTO STEFANO;17500;VIA DE' COLTELLI;49600;VIA REMORSELLA;4000/343434;A;72.0;0.0;3002;Ciclabile;corsia preferenziale bus/bici;865;VIA SANTO STEFANO;;;;;;;;;44.4882420649, 11.3520389049;"{""coordinates"": [[[11.351713256854374, 44.48854932864938], [11.352261143793454, 44.4880336094335]], [[11.35222907880578, 44.48812070545203], [11.352261143793454, 44.4880336094335]], [[11.352261143793454, 44.4880336094335], [11.352152521973789, 44.48807894546764]]], ""type"": ""MultiLineString""}";6715;Santo Stefano
1389;56100;VIA SANTO STEFANO;17500;VIA DE' COLTELLI;29600;VIA GUERRAZZI;4000/343434;A;190.0;0.0;3002;Ciclabile;corsia preferenziale bus/bici;5199;VIA SANTO STEFANO;5200;VIA SANTO STEFANO;;;;;;;44.4891869913, 11.3511082125;"{""coordinates"": [[[11.350347112159367, 44.48995301278567], [11.350495747334824, 44.48982227851504], [11.350674748054399, 44.48965631980314], [11.350817830605369, 44.489513546936976], [11.350976899482056, 44.48934389826879], [11.351282117805612, 44.4889929695703]], [[11.351282117805612, 44.4889929695703], [11.351713256854374, 44.48854932864938]], [[11.351686373875351, 44.48863731669787], [11.351713256854374, 44.48854932864938]], [[11.351713256854374, 44.48854932864938], [11.351607414555778, 44.488597918752696]], [[11.35127182249638, 44.489037395974265], [11.351282117805612, 44.4889929695703]], [[11.351282117805612, 44.4889929695703], [11.351230993134488, 44.48901916335841]]], ""type"": ""MultiLineString""}";6715;Santo Stefano
1390;56100;VIA SANTO STEFANO;29600;VIA GUERRAZZI;29600;VIA GUERRAZZI;4000/343434;A;7.0;0.0;3002;Ciclabile;corsia preferenziale bus/bici;5199;VIA SANTO STEFANO;;;;;;;;;44.4899708827, 11.3503264129;"{""coordinates"": [[[11.350291011050503, 44.49000286930371], [11.350347112159367, 44.48995301278567]], [[11.350335301946881, 44.48998181584873], [11.350347112159367, 44.48995301278567]], [[11.350347112159367, 44.48995301278567], [11.350310331794699, 44.48996739187882]]], ""type"": ""MultiLineString""}";6715;Santo Stefano
1391;56100;VIA SANTO STEFANO;13800;VIA CARTOLERIA;49900;VIA RIALTO;4000/343434;A;40.0;0.0;3002;Ciclabile;corsia preferenziale bus/bici;5199;VIA SANTO STEFANO;5198;VIA SANTO STEFANO;;;;;;;44.4901095667, 11.3501743206;"{""coordinates"": [[[11.349979249358304, 44.4902908812922], [11.350291011050503, 44.49000286930371]], [[11.350257869476577, 44.49008974310512], [11.350291011050503, 44.49000286930371]], [[11.350291011050503, 44.49000286930371], [11.350181829580757, 44.490047494450096]]], ""type"": ""MultiLineString""}";6715;Santo Stefano
1392;56100;VIA SANTO STEFANO;47600;VICOLO POSTERLA;13800;VIA CARTOLERIA;4000/343434;A;10.0;0.0;3002;Ciclabile;corsia preferenziale bus/bici;5197;VIA SANTO STEFANO;;;;;;;;;44.4903171625, 11.3499514127;"{""coordinates"": [[[11.349903033345566, 44.49036407729365], [11.349979249358304, 44.4902908812922]], [[11.34996896469126, 44.49031997876132], [11.349979249358304, 44.4902908812922]], [[11.349979249358304, 44.4902908812922], [11.349943252871192, 44.49030623154347]]], ""type"": ""MultiLineString""}";6715;Santo Stefano
1393;56100;VIA SANTO STEFANO;9600;VIA BORGONUOVO;47600;VICOLO POSTERLA;4000/343434;A;53.0;0.0;3002;Ciclabile;corsia preferenziale bus/bici;1166;VIA SANTO STEFANO;;;;;;;;;44.4905153099, 11.3497537997;"{""coordinates"": [[[11.349518344360947, 44.49075641734299], [11.349903033345566, 44.49036407729365]], [[11.349875673815154, 44.490451965606674], [11.349903033345566, 44.49036407729365]], [[11.349903033345566, 44.49036407729365], [11.349796926536328, 44.49041231799386]]], ""type"": ""MultiLineString""}";6715;Santo Stefano
1402;0;;0;;0;;4000/343434;A;19.0;0.0;3003;Pedonale-Ciclabile;area pedonale;;;;;;;;;;;44.4937942125, 11.346560686;"{""coordinates"": [[[11.346623130671064, 44.49372041502868], [11.346553568566026, 44.49379809881068], [11.346503231794195, 44.49387191824359]]], ""type"": ""MultiLineString""}";6716;Santo Stefano
1411;2800;VIA DELL'ARCHIGINNASIO;23750;VIA DE' FOSCHERARI;25350;PIAZZA GALVANI;4000/343434;A;60.0;0.0;3003;Pedonale-Ciclabile;area pedonale;7557;VIA DELL'ARCHIGINNASIO;;;;;;;;;44.4924346339, 11.3434111734;"{""coordinates"": [[[11.343335522626113, 44.49216961224466], [11.343486824254521, 44.49269965555354]]], ""type"": ""MultiLineString""}";6716;Santo Stefano
698;0;;0;;0;;4000/343434;A;452.0;0.0;3002;Ciclabile;sede propria;;;;;;;;;;;44.5029124482, 11.2655365641;"{""coordinates"": [[[11.268113014028327, 44.50205012869945], [11.265716429008686, 44.50283189051024], [11.265637588896102, 44.50288599286732], [11.265554473281053, 44.50292914601846], [11.2654822713982, 44.502955509894775], [11.264682927622365, 44.503212466412535], [11.263027242595642, 44.503746695503494], [11.262954939944514, 44.503755000167075]]], ""type"": ""MultiLineString""}";2901;Borgo Panigale - Reno
1556;39880;ROTONDA CORIOLANO MONTI;0;;0;;4000/343434;A;67.0;0.0;3002;Ciclabile;sede propria;5325;ROTONDA CORIOLANO MONTI;;;;;;;;;44.5263198719, 11.3629604523;"{""coordinates"": [[[11.362837232520231, 44.52607024135106], [11.36295705773758, 44.5261479045739], [11.362977243069585, 44.52617480814575], [11.362980871385592, 44.526205469795336], [11.362975581389247, 44.52625168439876], [11.362974992444556, 44.5262960941262], [11.362996421212845, 44.52635370873659], [11.36302213648094, 44.52639928146665], [11.363021202176023, 44.526435160386484], [11.362996072156403, 44.526463002218684], [11.362944637644171, 44.52648968111667], [11.36292576468333, 44.526495194657926], [11.3629659650879, 44.52658494695306]]], ""type"": ""MultiLineString""}";2901;Navile
1575;0;;0;;0;;4000/343434;A;120.0;0.0;6708;Percorso naturalistico;sterrato;;;;;;;;;;;44.5079749272, 11.3577274599;"{""coordinates"": [[[11.357426310264831, 44.507501892726616], [11.35751401620689, 44.50754540705961], [11.357836288707386, 44.50817851333879], [11.357979916611725, 44.50849237258669]]], ""type"": ""MultiLineString""}";6720;San Donato - San Vitale
1755;24200;PIAZZA S.FRANCESCO;47800;VIA DEL PRATELLO;0;;4000/343434;A;41.0;0.0;3003;Pedonale-Ciclabile;area pedonale;965;PIAZZA S.FRANCESCO;;;;;;;;;44.4953730994, 11.3355526107;"{""coordinates"": [[[11.33557287073269, 44.495556585100886], [11.335532350682296, 44.49518961365264]]], ""type"": ""MultiLineString""}";6716;Porto - Saragozza
1757;44950;VIALE CARLO PEPOLI;0;;0;;4000/343434;A;483.0;0.0;3002;Ciclabile;sede propria;8743;VIALE CARLO PEPOLI;8736;VIALE CARLO PEPOLI;8737;VIALE CARLO PEPOLI;8710;VIA SARAGOZZA;8741;VIALE CARLO PEPOLI;44.4926105376, 11.328980136;"{""coordinates"": [[[11.329545337767293, 44.49047922945649], [11.329529541528833, 44.49050789244289], [11.329529615523029, 44.49087261679897], [11.329488593642646, 44.49103774304904], [11.329212312038301, 44.491891423024946], [11.32906450152983, 44.49235884289891], [11.328603656332321, 44.493820011822045], [11.328317375759315, 44.49472804090783]]], ""type"": ""MultiLineString""}";2901;Porto - Saragozza
1762;16950;VIA CLAVATURE;33300;PIAZZA MAGGIORE;14700;VIA CASTIGLIONE;4000/343434;A;219.0;0.0;3003;Pedonale-Ciclabile;area pedonale;1363;VIA CLAVATURE;1383;VIA CLAVATURE;9105;VIA CLAVATURE;9106;VIA CLAVATURE;;;44.4931867692, 11.3450259643;"{""coordinates"": [[[11.343689979583376, 44.493433831183104], [11.343950986506773, 44.49339608706809], [11.344583694861742, 44.49326428606475], [11.34507358084455, 44.49317743470482], [11.345475979541135, 44.49309684044102], [11.345892169706804, 44.4930136336777], [11.346060866037627, 44.49299112019838], [11.346200923997243, 44.49297966469618], [11.346366202995059, 44.49298308782092]]], ""type"": ""MultiLineString""}";6716;Santo Stefano
1598;0;;0;;0;;4000/343434;A;284.0;0.0;6708;Percorso naturalistico;pavimentato;;;;;;;;;;;44.5065007536, 11.2803864692;"{""coordinates"": [[[11.279694800336673, 44.505323264398235], [11.280195430327458, 44.50617943606178], [11.280660666697624, 44.50696514242438], [11.28095775179838, 44.507463463105175], [11.281070372773168, 44.50768238948099]]], ""type"": ""MultiLineString""}";6719;Borgo Panigale - Reno
1611;0;;0;;0;;4000/343434;A;287.0;0.0;6708;Percorso naturalistico;pavimentato;;;;;;;;;;;44.5129988538, 11.3026707218;"{""coordinates"": [[[11.301137626538338, 44.51367815329509], [11.302003719154643, 44.51328782158277], [11.30234364513658, 44.51313713666805], [11.303834733481956, 44.512492105772175], [11.304207117686987, 44.51232701225267]]], ""type"": ""MultiLineString""}";6719;Borgo Panigale - Reno
1632;10000;VIA PAOLO BOVI CAMPEGGI;0;;0;;4000/343434;A;347.0;0.0;3003;Pedonale-Ciclabile;ciclabile contigua al pedonale;7348;VIA PAOLO BOVI CAMPEGGI;7346;VIA PAOLO BOVI CAMPEGGI;;;;;;;44.5061245301, 11.3311698926;"{""coordinates"": [[[11.329420136116408, 44.505973110324646], [11.32942516138714, 44.5060769609686], [11.329902867389205, 44.5063056096214], [11.329990632415928, 44.50631369727341], [11.330613008889983, 44.50622523437593], [11.330647760024117, 44.50623111121613], [11.330664707841638, 44.506252172207], [11.330690194037382, 44.50631422654823], [11.330711806014751, 44.506336838946964], [11.330871895727952, 44.506427430486205], [11.330926421406144, 44.50640984920771], [11.331013267799037, 44.50639490087114], [11.33115325939856, 44.50638545326332], [11.331204367972996, 44.506397582503595], [11.331234323842398, 44.50639861702535], [11.331259418649537, 44.506393164034776], [11.331350799478743, 44.50631884113089], [11.331407167939535, 44.50617442511507], [11.331447438258602, 44.50614560795188], [11.331527978777764, 44.506087973584926], [11.331686233624406, 44.50601722368095], [11.332051143418772, 44.50591591424751], [11.33261548760073, 44.505831456421255], [11.3330478628156, 44.505763567608355]]], ""type"": ""MultiLineString""}";6718;Porto - Saragozza
1568;13500;VIA DE' CARRACCI;0;;23050;VIA ARISTOTILE FIORAVANTI;4000/343434;A;229.0;0.0;3002;Ciclabile;corsia ciclabile su strada;6967;VIA DE' CARRACCI;6968;;6966;;;;;;44.5079003271, 11.3387904285;"{""coordinates"": [[[11.337374603526296, 44.50809100190323], [11.34020625346473, 44.50770965233349]]], ""type"": ""MultiLineString""}";2902;Navile
1569;0;;0;;0;;4000/343434;A;233.0;0.0;3002;Ciclabile;sede propria;;;;;;;;;;;44.509004029, 11.3534374049;"{""coordinates"": [[[11.35200149935525, 44.509218200821955], [11.352668379447229, 44.50910563384255], [11.354233017317684, 44.50888772796534], [11.354878154992177, 44.50882659551321]]], ""type"": ""MultiLineString""}";2901;Navile
1570;0;;0;;0;;4000/343434;A;196.0;0.0;3002;Ciclabile;sede propria;;;;;;;;;;;44.5120085992, 11.3533910951;"{""coordinates"": [[[11.35380659948965, 44.512836184864746], [11.35343794634134, 44.512093204068385], [11.353397910409603, 44.511998950709454], [11.353262481957655, 44.51178565530268], [11.35319242006284, 44.511620711845914], [11.352978375997607, 44.51117998681664]]], ""type"": ""MultiLineString""}";2901;Navile
1673;0;;0;;0;;4000/343434;A;93.0;0.0;3003;Pedonale-Ciclabile;promiscuo ciclopedonale;;;;;;;;;;;44.5159935756, 11.3256599734;"{""coordinates"": [[[11.326212137707756, 44.516086911224306], [11.32613510862823, 44.51611450297644], [11.32566790702801, 44.515990831531575], [11.325352424155758, 44.51592192927505], [11.325180048854994, 44.515883954879826], [11.325103038937792, 44.51586695248423]]], ""type"": ""MultiLineString""}";6717;Navile
1674;0;;0;;0;;4000/343434;A;744.0;0.0;6708;Percorso naturalistico;pavimentato;;;;;;;;;;;44.5342075978, 11.3202457086;"{""coordinates"": [[[11.319062096906274, 44.53298657299438], [11.31913873792911, 44.53300093265248], [11.319262908378853, 44.53301440280295], [11.319356161853554, 44.53304876712748], [11.319410710955687, 44.5330658024571], [11.319413825699955, 44.53306519429181]], [[11.319413825699955, 44.53306519429181], [11.319615303941452, 44.53302585471767], [11.319731685358738, 44.53300109794675], [11.319911349398138, 44.53297289160461], [11.319990991304115, 44.53298268496921], [11.320065842383661, 44.53303321222476], [11.32023158213264, 44.53322204833807], [11.320427847819875, 44.5334622980703], [11.320434205982252, 44.53354574233371], [11.320432389789806, 44.53383033790266], [11.320472234608573, 44.53387703693317], [11.320753950488024, 44.53402774903458], [11.320854548358227, 44.53408691149571], [11.321077986127165, 44.53428844714587], [11.321211126716355, 44.534450983706165], [11.3212583009389, 44.53501727329992], [11.320860692890271, 44.53532246780526], [11.320742593180857, 44.53538988824701], [11.32059644886904, 44.53547132111765], [11.320409413433737, 44.53556249077792], [11.3202838111848, 44.5355984962135], [11.320226729397486, 44.53559949362089], [11.320159469094987, 44.535582635171814], [11.320116746894104, 44.53554280529267], [11.320085462169372, 44.53546896107041], [11.32008113862313, 44.535351815130106], [11.320092723223743, 44.53515521690701], [11.320104623133457, 44.53505113998144], [11.32010811725309, 44.534893017684226], [11.32009250175795, 44.534732976429595], [11.320040562021287, 44.53461874520398], [11.319914080068964, 44.53446295756677], [11.31983096624228, 44.53436285274828], [11.319749914930094, 44.53423337230874], [11.319687636048249, 44.5340132651888], [11.319597103842629, 44.5337169415129], [11.319548458784361, 44.53360496996716], [11.31951694499322, 44.53352654681801], [11.319510700132012, 44.53344540196418], [11.319506343239649, 44.53333036427127], [11.319486569683905, 44.533226900435764], [11.319421838478636, 44.533108479226854], [11.319413825699955, 44.53306519429181]], [[11.319413825699955, 44.53306519429181], [11.319412032686298, 44.53305550844349]]], ""type"": ""MultiLineString""}";6719;Navile
1677;0;;0;;0;;4000/343434;A;133.0;0.0;3003;Pedonale-Ciclabile;ciclabile contigua al pedonale;;;;;;;;;;;44.5074131501, 11.3599483953;"{""coordinates"": [[[11.35940306741548, 44.50779314068642], [11.359480361028433, 44.50779628712713], [11.359550330051125, 44.50778223143769], [11.359597844138062, 44.50775760273274], [11.360222685397558, 44.50708092489504], [11.36049710956411, 44.50721260106383]]], ""type"": ""MultiLineString""}";6718;San Donato - San Vitale
1680;60800;VIA XXI APRILE 1945;4450;VIA IRMA BANDIERA;43050;PIAZZA DELLA PACE;4000/343434;A;42.0;0.0;3003;Pedonale-Ciclabile;ciclabile contigua al pedonale;233;VIA XXI APRILE 1945;;;;;;;;;44.491864268, 11.3123407164;"{""coordinates"": [[[11.312011761857239, 44.49183985480841], [11.312540313635893, 44.49187891497361]], [[11.312419838450236, 44.49190463193914], [11.312540313635893, 44.49187891497361]], [[11.312540313635893, 44.49187891497361], [11.31242972094561, 44.49183612244814]]], ""type"": ""MultiLineString""}";6718;Porto - Saragozza
